SOC Code,title,coverage_user,coverage_ai,completion_user,completion_ai,feedback_positive_fraction_user,feedback_positive_fraction_ai,impact_scope_user,impact_scope_ai,ai_applicability_score_user,ai_applicability_score_ai_nonphysical
33-9093,Transportation Security Screeners,0.6833750390436386,0.2899360320154407,0.8842946242865448,0.8140212703757078,0.6940342405946412,0.6208381545533063,0.5486221409307563,0.2648980372413846,0.3705516640568838,0.05227322882396417
33-9094,School Bus Monitors,0.6000000000000001,0.5,0.8921860863646868,0.8733529159710769,0.6961463540250914,0.6467536963501354,0.6429951756115568,0.3789354401791819,0.3876879491645733,0.16168083318832488
33-9099,"Protective Service Workers, All Other",0.13661235735473348,0.1882330073839168,0.9062800783711629,0.7932993727015446,0.7019876400615926,0.6104149059107361,0.5180193355855287,0.26254162688646215,0.06594296964312218,0.035094786681627466
35-1011,Chefs and Head Cooks,0.43738516036133396,0.1665620462346772,0.9079907266732227,0.8965812400028914,0.7022718130242475,0.7061149623949731,0.5811331775563441,0.314551679168083,0.25068391278210345,0.0517752294273131
35-1012,First-Line Supervisors of Food Preparation and Serving Workers,0.3057121566540519,0.19207340275729406,0.9244520234871617,0.9152464685004338,0.716409346431721,0.692434200094415,0.5908725201713202,0.3110540980458133,0.19202911952402602,0.041352931498338664
35-2011,"Cooks, Fast Food",0.6554806815600426,0.0,0.9038527264058174,0.9056795738186045,0.7779312419565134,0.7811937526798398,0.5878595732471269,0.23913330179290798,0.38225515228216406,0.0
35-2012,"Cooks, Institution and Cafeteria",0.21216411184137243,0.05251041166152991,0.9167962733023213,0.9236533817295491,0.7356998113225756,0.7162580384650176,0.5356682221315281,0.20386030143604617,0.12701498607561568,0.017068232817514795
35-2013,"Cooks, Private Household",0.8185213291516832,0.08866832702003044,0.8905490289431285,0.9013876246312382,0.7775893249903835,0.768870051466019,0.6120221226428538,0.31372295879597456,0.48689679826011834,0.033813697109641654
35-2014,"Cooks, Restaurant",0.5781818381513858,0.01526946465016621,0.9051240846682252,0.89350127896963,0.7512622867839194,0.760387921339278,0.5839050831798465,0.243711014271439,0.33984467170686933,0.0051480144896999015
35-2015,"Cooks, Short Order",0.48677515901469315,0.0,0.9098549561480813,0.9238942638564327,0.7721048954024448,0.7634487057932408,0.5404173531942303,0.20555621433704765,0.2837663633063115,0.0
35-2021,Food Preparation Workers,0.4328887402098668,0.08395369205123848,0.900080876650526,0.9274632923696771,0.7778658322503917,0.7604812558600744,0.5441708063650164,0.21062951383576572,0.2601028635650074,0.013554324329444716
35-3011,Bartenders,0.5242745900048065,0.22881064111660254,0.9155657276600372,0.8955117335099683,0.7446300597830695,0.6995465767024424,0.5796620499679747,0.2756398320534061,0.31173211657901206,0.04496621227053587
35-3023,Fast Food and Counter Workers,0.45092150242217277,0.14832885979817018,0.9142057767140062,0.9242039381992815,0.755398972963178,0.7498023618174495,0.5812357396915903,0.25514862276621947,0.2677673337937928,0.05980735526770465
35-3031,Waiters and Waitresses,0.6524170189540671,0.3580492335967831,0.902932535825873,0.9114475234371285,0.7259096749503089,0.719359040217336,0.6322601763866996,0.3536271363125547,0.42063948685653496,0.10149451957155328
35-3041,"Food Servers, Nonrestaurant",0.34374239861712924,0.12330345922998875,0.8902637091755765,0.9366586485335663,0.7337367114467348,0.7115087273623955,0.5258578631230925,0.21760585736104435,0.2066248861314878,0.028221097580578492
35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,0.18684669666745446,0.09996196897358886,0.8751584746086177,0.9452408384544323,0.7502810073633224,0.7395859565515517,0.47630640758032955,0.16498920361796654,0.12232123016344143,0.0
35-9021,Dishwashers,0.0579383175826811,0.0,0.9122039104955376,0.9813048757935555,0.7684023633388918,0.7714754710891213,0.47903717483713243,0.12265685331736804,0.03518097548579594,0.0
35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",0.6846534811683003,0.5159662923462557,0.9112104549288842,0.8955192509734387,0.6987972325037682,0.6921225801611132,0.6952423075843556,0.4420134873279247,0.46547773715559043,0.1445040435625324
37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,0.3351168012672563,0.3751619360333607,0.9130027595463671,0.9116359465829798,0.7052953294806964,0.6952801922934949,0.5687136944347875,0.28769343124966174,0.20710926613519898,0.10910077084066967
37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",0.26331364288795284,0.173705608684119,0.9006094909482136,0.8980240111661949,0.693683629613038,0.7037271988264027,0.5528241225390652,0.2728009570333477,0.16838768145418517,0.06028166356884619
37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",0.2840935571622014,0.13249409221025205,0.9467883168765961,0.9394432383846516,0.742250733692964,0.7002782952018659,0.5567819217413305,0.2056217113366539,0.17273504280673738,0.04237110272623651
37-2012,Maids and Housekeeping Cleaners,0.04448556596477812,0.0,0.9279918271284365,0.9426719838518757,0.7263493911479807,0.7154130777549146,0.5034079537304257,0.16845854170385452,0.016232589963045545,0.0
37-2021,Pest Control Workers,0.22388969894362531,0.22388969894362531,0.919943825855856,0.9128222924886902,0.7180518441566281,0.6465149252112794,0.5499397300169285,0.2764903979295543,0.15215048866297995,0.078170605270342
37-3011,Landscaping and Groundskeeping Workers,0.12588356499647524,0.05602475269874252,0.9390568805191968,0.9514038937171665,0.6504399726234046,0.5463319730422921,0.5160133775470414,0.2611643044674796,0.07324418027031815,0.012251457381932044
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",0.24996526631251767,0.043152975685346005,0.9487625122436718,0.9598695018217669,0.6863827095539794,0.6228973380135175,0.5465209787709376,0.2767579263560589,0.16420076739009767,0.0
37-3013,Tree Trimmers and Pruners,0.03765529935545534,0.07170334974743345,0.9520253403110592,0.9675610019380646,0.6334059308891938,0.47152308637347046,0.45504758699367465,0.20277870881051277,0.02928825554498552,0.03086741982551674
39-1013,First-Line Supervisors of Gambling Services Workers,0.6425382100812205,0.504051862431512,0.8956088007301719,0.8638014577260212,0.6741527110889832,0.6464971220379561,0.630320252236867,0.33145957679740873,0.38155492246968825,0.13752492749731948
39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",0.4347826086956521,0.4347826086956521,0.9167903281793341,0.9057773024959127,0.7051176890512884,0.6989341995584133,0.6431614618723145,0.3748962544975744,0.30005522711616756,0.2027087976454179
39-1022,First-Line Supervisors of Personal Service Workers,0.5091722167245023,0.49387159827343174,0.9069057050739278,0.9122926354112478,0.6929223242114197,0.6953465966910962,0.6389533186313527,0.37210019614688905,0.3468378243852436,0.23480506301515572
39-2011,Animal Trainers,0.1905710812658398,0.0400509024316937,0.9332565496240622,0.9452511853970728,0.742648789674984,0.7235669235476888,0.5986549675436724,0.2507262578006221,0.11037692655467399,0.004966508336526019
39-2021,Animal Caretakers,0.6526800154051076,0.2068963729695239,0.9329834064384529,0.9285725032169203,0.7829872920144888,0.7574069868288389,0.644543092191259,0.2766735230593463,0.41721144134631455,0.08142366480715095
39-3011,Gambling Dealers,0.7710145066569216,0.6209625096992809,0.8859479346527002,0.8869812166651257,0.65283449696568,0.6589785116412186,0.648883176850713,0.3357945207329911,0.47298018882050585,0.09745727903600841
39-3012,Gambling and Sports Book Writers and Runners,0.7414342323595996,0.46720878546368183,0.8852407695910389,0.898708506618291,0.6485706996489724,0.6690451713812817,0.6330990914102534,0.3341446242496725,0.4340642682010609,0.06323582127131679
39-3021,Motion Picture Projectionists,0.15336507933404142,0.0,0.8992617729401994,0.8736951225458598,0.7093427233142077,0.6735364932394972,0.5682668160097238,0.2950130243358312,0.10418687360260444,0.0
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",0.4901359124890247,0.3459288917920861,0.8638381726651906,0.8396537797235945,0.6953913015731144,0.6555110146701736,0.6088655899655665,0.3358944092440704,0.3136192645920913,0.128510886757917
39-3091,Amusement and Recreation Attendants,0.5306244838671427,0.5184106337818636,0.902588894621478,0.8841850192248192,0.6924240979565369,0.6688098148526894,0.6797788760513306,0.3976382495831779,0.37072014548834686,0.20411696514208794
39-3092,Costume Attendants,0.3431788621985793,0.32899890009018273,0.8330641634917902,0.8532396544337263,0.6741547719618102,0.6498938272539404,0.5266363899145996,0.24928578476062566,0.15140332881414087,0.04928735914387148
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",0.38950598835212935,0.3965877321222375,0.8912780363752666,0.9068809671455931,0.7193753201352402,0.656720034602486,0.5676177555675953,0.32285585914496995,0.2543482507713724,0.10682966196567412
39-4011,Embalmers,0.12311117961767117,0.009187048572847092,0.5624887242676871,0.5272119244846518,0.4511179819277885,0.41773051380349174,0.3231854994783053,0.11595432235592365,0.0516590870808653,0.0
39-4012,Crematory Operators,0.3076923076923077,0.15384615384615385,0.8453912833426819,0.878003406125505,0.6565827862840191,0.6113157004615235,0.5083197857702666,0.22934347898282834,0.19205850378847594,0.06289019803260995
39-4021,Funeral Attendants,0.45771134450469236,0.29668910097841583,0.8456216449654183,0.8962797537707395,0.6858185083274928,0.6340703060326651,0.516397006473595,0.2279747566178763,0.27562287598057483,0.08658532522499834
39-4031,"Morticians, Undertakers, and Funeral Arrangers",0.3506893847134724,0.23376933868071553,0.8040753123894782,0.8349315276824593,0.6555896975562803,0.647109182958543,0.5074325907505832,0.22427535819971914,0.16517302645656123,0.054419911210518854
39-5011,Barbers,0.2664239153426828,0.23299862329446647,0.895219174828382,0.8423721289705709,0.6810192662665534,0.6751815052008249,0.5628840634310608,0.2418466191166777,0.1371923138976923,0.052406511947334554
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",0.23516193357980975,0.20874859092265835,0.8929065832771345,0.834563725889594,0.7101071995853027,0.6563450462049137,0.5764038011860585,0.24227343074055008,0.12066772785736893,0.01677427745570128
39-5091,"Makeup Artists, Theatrical and Performance",0.37113754898917384,0.38954517569114955,0.8569600725763796,0.8710932189696805,0.7506025284721617,0.6821802019287103,0.6173092955633019,0.2142134542234088,0.16836256045319092,0.09758742161919105
39-5092,Manicurists and Pedicurists,0.07425749722005583,0.07425749722005583,0.9297935863508698,0.9314592906112265,0.8158743208427099,0.7121784922019141,0.6157074724707976,0.11813147406737708,0.05048590870554385,0.024007992386732437
39-5093,Shampooers,0.19634601569171878,0.19634601569171878,0.9326825305816299,0.9549485896575649,0.8136707355049966,0.7203903057515147,0.6261055714815088,0.13138899380280306,0.12936406975172293,0.05413440810097318
39-5094,Skincare Specialists,0.18734979062684867,0.31772082771255483,0.9327143119586074,0.9379697416850672,0.8137749282481482,0.7365734185381141,0.6142422320356458,0.18275450116160663,0.12062855748921243,0.04644601346317954
39-6011,Baggage Porters and Bellhops,0.3555578812786597,0.2994109982048332,0.8485401737580583,0.9358343808706651,0.7015499340931355,0.6664917518746281,0.5069343146398351,0.22448016413925515,0.24456739528032068,0.14662759923571825
39-6012,Concierges,0.7312200589791458,0.6675718651654546,0.8821637156429037,0.8786268767293299,0.6774056463478231,0.6679326490826865,0.687047633846418,0.42582539576559203,0.49114103964855205,0.25279759376839034
39-7010,Tour and Travel Guides,0.5606341217084917,0.5740212916470089,0.8701639518399662,0.8995825536199683,0.6988825126603639,0.6330030695569872,0.6399626309976734,0.4188057409781513,0.39799769204285296,0.23404504511735155
39-9011,Childcare Workers,0.4245103754694881,0.3616733018180447,0.9020214169480626,0.9108939386296857,0.7506754633841802,0.6918377826139317,0.5650246800151661,0.2648308027158865,0.2446176423153734,0.07615817494214538
39-9031,Exercise Trainers and Group Fitness Instructors,0.14794697390889378,0.5740110576065424,0.9133160431680297,0.9202602762639609,0.7701386991391975,0.6966712603703868,0.6062892247497302,0.31160749764502255,0.10211161811816859,0.12864980581385904
39-9032,Recreation Workers,0.4201972815354882,0.4401024784980793,0.8941363405593103,0.888508037776094,0.6966102789119303,0.6511847091786145,0.6236309688618242,0.34560133085395517,0.2701372614133122,0.11001845727142753
39-9041,Residential Advisors,0.3912683193803151,0.3182810012337353,0.8840871463535149,0.8331770128284012,0.7095195736983738,0.64147264200998,0.5139710644983145,0.2374647709489029,0.2090577408963681,0.07928066069715381
41-1011,First-Line Supervisors of Retail Sales Workers,0.31074954295902635,0.20713865739649368,0.8806623232056158,0.8689955001036128,0.6849158013741969,0.6637337590866472,0.5633053174153296,0.27629731835997956,0.17305902173091556,0.08713065223167664
41-1012,First-Line Supervisors of Non-Retail Sales Workers,0.33307960368636247,0.30843129183087187,0.8848097076249541,0.8782517845473197,0.6845704226112292,0.6590936364654953,0.5755775193746542,0.3135622392865157,0.20529479477521462,0.13360549450849415
41-2011,Cashiers,0.6356148119108729,0.4805829584981266,0.8958402969595354,0.9049683074530589,0.6887250258433951,0.6700029487502075,0.6523965883138289,0.41652815643113017,0.4213735730155356,0.17431327518539264
41-2012,Gambling Change Persons and Booth Cashiers,0.5590086580776652,0.1983088942279171,0.8807639488252861,0.8561762968416967,0.6800734022476789,0.6579629007504223,0.5296976322885265,0.2984054197656141,0.2695493472242888,0.016607378703538362
41-2021,Counter and Rental Clerks,0.8283270386865857,0.4150375948347653,0.891863146968045,0.9088837422505771,0.6846951065993552,0.6853523045905198,0.6705810666391737,0.3747193198912538,0.5194868307730078,0.1680943490376393
41-2022,Parts Salespersons,0.6717126098856073,0.22979374108478465,0.886786897146406,0.9061570987697619,0.691740413288804,0.6884830605294471,0.6022069137944923,0.2972227563896196,0.4018483339033717,0.0855391516178996
41-2031,Retail Salespersons,0.7166582137275042,0.4734451212181627,0.8760954519053868,0.8556238344162557,0.6887471446072816,0.6689588383152241,0.656984006167849,0.3623208434185625,0.45314239671697365,0.14424001736009565
41-3011,Advertising Sales Agents,0.8179039925505602,0.5029983323211266,0.8920571771978786,0.9096354398102054,0.70614063581297,0.7050165389729116,0.6735122453011346,0.3778092605389603,0.5132059542951843,0.19274031050686194
41-3021,Insurance Sales Agents,0.5898078847197127,0.3168233576436773,0.8978487552180181,0.8957721723078791,0.6974851990902343,0.6859029090905238,0.622225075129052,0.3024905824016468,0.3551366379772582,0.10038953609353773
41-3031,"Securities, Commodities, and Financial Services Sales Agents",0.5288462377262884,0.3756895872871946,0.8957445331329413,0.8864464492366484,0.7035290229635061,0.6999989975424514,0.622152729920327,0.3113791646470674,0.3185367372459865,0.1451004762217379
41-3041,Travel Agents,0.6016559286774859,0.3411811150616191,0.8886497158324793,0.8914392011969214,0.6965578993484892,0.6865862055077299,0.6297905932163357,0.3285489065621253,0.3727656952491468,0.10103932648867403
41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",0.8947368421052633,0.7894736842105263,0.8965777668088444,0.9066547671275731,0.7059283415769011,0.7031285400410755,0.7186752805400186,0.428176199002784,0.5908829713794354,0.30660623471434306
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.6487783818993487,0.5229724686148824,0.8826788835730711,0.8883766467837556,0.6940389943450372,0.6817503454908979,0.6781879026857496,0.3860549319574791,0.42079468257980046,0.2061479463848534
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",0.679282410088691,0.5212661711457073,0.8767159048450525,0.89137941364438,0.6953405486696357,0.6929016023164855,0.6618521748330144,0.3655473120066017,0.43504475253219554,0.1747027572095042
41-9011,Demonstrators and Product Promoters,0.6916458945062613,0.5807241651608042,0.8807553586220226,0.8801462727553642,0.6884247175725797,0.6729026201432431,0.6880159579023186,0.37181866540130704,0.4620433315527331,0.15589826754391906
41-9012,Models,0.7588250639798135,0.5243381410174284,0.8924095221003094,0.883388053332663,0.6702940460798072,0.6237645775149304,0.6702576811766783,0.3958052860680662,0.48558982918164373,0.18934961284412277
41-9021,Real Estate Brokers,0.5732197015662487,0.49354432575331214,0.8817132566285744,0.8693789208884177,0.6871192823359328,0.6796317713790629,0.6001100619407975,0.3277706415216813,0.3210290216675592,0.17783790583083772
41-9022,Real Estate Sales Agents,0.6041274370133743,0.47773651301147824,0.8969884559119019,0.8930901566558271,0.7143541012970832,0.7021998810422875,0.6408922876403036,0.3251167901634263,0.3882837253340482,0.14141389234068916
41-9031,Sales Engineers,0.6059032706000232,0.5689433144930753,0.8898693959931382,0.8983582044444302,0.6963937785622644,0.6827280099961971,0.6840772059105014,0.3956245310405112,0.3904369509702319,0.2035581912086015
41-9041,Telemarketers,0.6805746615296736,0.6323047764432008,0.8915910275556473,0.8945990301858106,0.6798296298856662,0.6678268877773877,0.7271441458723317,0.4797509403348605,0.4951728985323074,0.31378686343898804
41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",0.703402872419423,0.38338173297759387,0.905245685815328,0.9084165043334124,0.6936827894023944,0.6825466682924678,0.6562463772478246,0.37671800284088086,0.44804435126908737,0.06512825988020664
43-1011,First-Line Supervisors of Office and Administrative Support Workers,0.44588397064908863,0.5180661455743435,0.8973673107309642,0.8815487074368354,0.68534237522609,0.6638565129976399,0.5869734602650956,0.341747716956667,0.28363246954879584,0.20733289561232576
43-2011,"Switchboard Operators, Including Answering Service",0.7135945120235004,0.653110236341934,0.8915077727739603,0.824542903226704,0.6882162814166327,0.6483332502813423,0.6475465068446946,0.3923771142611446,0.44535476313317596,0.15038857300772976
43-2021,Telephone Operators,0.8040519823067795,0.8040519823067795,0.877932212107609,0.8407770698869201,0.6770368587758445,0.6471128811761061,0.6951123530673318,0.43955507878719896,0.5104468140786954,0.17376235619489552
43-3011,Bill and Account Collectors,0.36372372890783006,0.4148422734630159,0.8997644322055345,0.872440464203879,0.7129320634955234,0.7344093338590543,0.6623505367765323,0.3491739328844876,0.274124823055803,0.19224321967828123
43-3021,Billing and Posting Clerks,0.5992338436941762,0.3505805462644372,0.8771494769160095,0.8970344154977299,0.6720408923218846,0.6623344293339753,0.5872225990485569,0.3193111220942799,0.3310792665458047,0.1147318195079213
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",0.7071661466140128,0.5938584528181738,0.8428850302048408,0.8357256781979573,0.6483602828150306,0.627708400630936,0.588026967998757,0.3582379889974267,0.3620867845925705,0.12614787571897126
43-3041,Gambling Cage Workers,0.6075885351499639,0.3975910598856781,0.8985943211499623,0.8505243724458791,0.6939557578233134,0.6216905064905702,0.559520725527074,0.29846353909660345,0.3394921940816129,0.09711395583725882
43-3051,Payroll and Timekeeping Clerks,0.5984900285163485,0.4518197299319153,0.8566999817434062,0.8574279102315882,0.6714899167490916,0.6533292017677331,0.5797325630499025,0.36106530614341886,0.308809558066113,0.12782765999215878
43-3061,Procurement Clerks,0.6632300239797161,0.36183778004082695,0.8946832722725324,0.905119524676158,0.6719998866776689,0.6724162784824548,0.5900410857842102,0.3051502306927134,0.3794590036380041,0.13346011336556335
43-3071,Tellers,0.7622866635306886,0.5757347754157289,0.8676030959232235,0.8755408959069196,0.6448988832323469,0.6723457201028905,0.5971959128091869,0.3227463965884873,0.409140336242232,0.09038220311237563
43-4011,Brokerage Clerks,0.7654441872857978,0.7183955336889487,0.8962323170279575,0.8876519315835114,0.7061566110199247,0.6634824145899423,0.6829110368531813,0.46432504276995207,0.507080899678125,0.1924006653590258
43-4021,Correspondence Clerks,0.7336683715205143,0.6682032199186885,0.8898129426134741,0.8968264424992554,0.6764919243039287,0.6612956172029396,0.6128208970437579,0.32489701604373117,0.4215689401932307,0.14753576632065074
43-4031,"Court, Municipal, and License Clerks",0.5497146579259813,0.5718402230525277,0.8956429181856598,0.8652946070443635,0.7011319675475527,0.6911433784168056,0.6466627766768366,0.37298535311391534,0.3531641355144684,0.1426190509001293
43-4041,"Credit Authorizers, Checkers, and Clerks",0.5493596017314413,0.363899500381385,0.8319213655803748,0.8193781881188329,0.6419578476539843,0.6529250383322344,0.5733530613895794,0.2730340531848224,0.27413639720526284,0.09555345215106284
43-4051,Customer Service Representatives,0.7971951538274378,0.6420611033274789,0.8921812817678413,0.9101750140204243,0.6858876654882342,0.6999447316161642,0.7298417592527088,0.4522692933340274,0.557797211382353,0.2578101555016345
43-4061,"Eligibility Interviewers, Government Programs",0.5678406766055525,0.6880376623325114,0.8678987293616158,0.7863545418731549,0.6905504177006795,0.6785016571494639,0.617057498864331,0.3131782767120754,0.35461819437960523,0.2117819631823655
43-4071,File Clerks,0.7297975524731846,0.6375659300802112,0.866052247136593,0.8924847198785533,0.667475542266516,0.6387845414204003,0.5928239648659401,0.3156965458191819,0.4084926515393253,0.092423059695618
43-4081,"Hotel, Motel, and Resort Desk Clerks",0.5356808495144992,0.5194083857770162,0.8719673193702414,0.8944718954764171,0.6756675745243629,0.6831791939189295,0.6138031005201262,0.34482860328271064,0.3348344134066472,0.13643377452982494
43-4111,"Interviewers, Except Eligibility and Loan",0.48885166388440526,0.6673463517746004,0.8805932557194595,0.782713847639444,0.6715988531634498,0.6987214053152035,0.6084323573004099,0.2651730563913055,0.29203226801047527,0.17285090280719928
43-4121,"Library Assistants, Clerical",0.4243606284045981,0.3979756448050564,0.8815963027492508,0.8821813316805558,0.6815075054957351,0.6446067985896343,0.5927187797228867,0.3011191814114149,0.2479658292324369,0.05110515251434378
43-4131,Loan Interviewers and Clerks,0.6432355926534589,0.55490382504893,0.8721578776230366,0.8560987897454768,0.674611262414906,0.6874733815169843,0.6378926834043095,0.33928980286349797,0.38959581065777477,0.1764462391277801
43-4141,New Accounts Clerks,0.7067883205372278,0.730359959373417,0.885476880270139,0.858792020057835,0.6844877500011018,0.6911128242436041,0.657388766778825,0.3559312177990035,0.4485055437434446,0.1628803006162989
43-4151,Order Clerks,0.6700437729194677,0.5579724303928099,0.879605752445184,0.8808290998089611,0.6702078450448581,0.6718663426909952,0.6362760614574198,0.3540335097624449,0.42219744032157364,0.2191837530052343
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",0.40151431285233274,0.45045615584949683,0.898257229815429,0.8682217715490702,0.6947925120480285,0.6581605316728377,0.5997231275906124,0.34165981639224896,0.27393767255423024,0.16012105824191886
43-4171,Receptionists and Information Clerks,0.5035946198366297,0.5406695792194709,0.8964633315210095,0.8963782708546109,0.6793729240501444,0.6785973623170243,0.6552180062623224,0.36652438645408486,0.33705228764530487,0.14413696981110993
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,0.7096407650490167,0.7096407650490167,0.8955096718659369,0.8983129211366104,0.6880868108191461,0.6724999107716187,0.7008373675950241,0.427291572033323,0.49417003955082955,0.16827031798912545
43-5011,Cargo and Freight Agents,0.4928305801955032,0.3187293625080844,0.9031730781472608,0.9139351303151172,0.6981836032374905,0.689725258776254,0.618959997923206,0.33058496306644203,0.3083112892874945,0.1108961053237256
43-5021,Couriers and Messengers,0.3288052004288668,0.22318557756270982,0.8991059508849737,0.943433378471112,0.7109100408008617,0.6479947159046497,0.528657305725831,0.247962151104039,0.20207409714176905,0.04876697369735776
43-5031,Public Safety Telecommunicators,0.6718214820038074,0.6475983479990051,0.8997349339323003,0.8568198298432884,0.6907601259808505,0.6286420484392715,0.6477330431981178,0.419375493177481,0.43055694671444666,0.2612974051365486
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",0.48051370408440724,0.4073870208810727,0.9079188632068733,0.9155960245941761,0.6945821307519265,0.6754678331625689,0.6108309800653035,0.3595467158851294,0.31034699485949774,0.15303794210440433
43-5041,"Meter Readers, Utilities",0.563385053252617,0.45750788934754105,0.8665834090828699,0.8953630398391202,0.6477384435870349,0.5880426805228708,0.5999683166041346,0.34461028438144736,0.3445197094396471,0.11588199877485292
43-5051,Postal Service Clerks,0.5756416979714661,0.33868412718261726,0.8944125719807189,0.9314322669945014,0.6871017687700847,0.6991871046179315,0.5982005701761408,0.25755322307425116,0.3460294803897976,0.09165278627632231
43-5052,Postal Service Mail Carriers,0.3493395023692644,0.24020813427632745,0.9061111431663058,0.9390200960803018,0.6638165451096609,0.6808497929858032,0.5851391475696219,0.2185666620481291,0.2252404226290665,0.02033711605966463
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",0.20080812226430034,0.3164432591704967,0.8909760566849667,0.888202109818193,0.6761240001445542,0.638249529591504,0.5555631619251303,0.20848044409754973,0.09660238305116786,0.02241322314210526
43-5061,"Production, Planning, and Expediting Clerks",0.5815983077724216,0.5231727825215241,0.9091831834090277,0.9057474149762296,0.6879607864608711,0.6721051012973609,0.5915767209994283,0.35054158479123804,0.33721134344229736,0.17950236930527677
43-5071,"Shipping, Receiving, and Inventory Clerks",0.4742210296987685,0.166286932567764,0.884168417484094,0.9188275482209544,0.7106434881746128,0.693639914197619,0.5599442470900102,0.2651536892110681,0.28679956759709024,0.08092499695482047
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",0.2526439348195712,0.16527957661163856,0.8775022677397628,0.9000561112157307,0.6476789324547685,0.6675405419071153,0.5187385778257797,0.22576209607485265,0.1346768198630036,0.04345607990529101
43-6011,Executive Secretaries and Executive Administrative Assistants,0.5768198030123869,0.5203055546557829,0.9082129546436084,0.9093697152218618,0.702146206004167,0.6790013023560606,0.6384251222666828,0.3924464192957907,0.3676610767745043,0.1546061594252532
43-6012,Legal Secretaries and Administrative Assistants,0.5666178334039172,0.2938572801307844,0.9040343221873279,0.8958904543025722,0.7041139848444844,0.6959205165103737,0.607553413224298,0.31394332814321957,0.3493285540657819,0.06430514172077385
43-6013,Medical Secretaries and Administrative Assistants,0.49645037357320243,0.4129696716508127,0.9050589444859231,0.8881853837024634,0.6870295445483979,0.6931824164617423,0.6115754825584966,0.3211893187923796,0.2983353858571937,0.06544510326028105
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",0.6180323484845617,0.49694302930023176,0.8839073035107246,0.8890581395055134,0.6785809728289094,0.6634826345686767,0.616162595336432,0.3639925832904995,0.3691269007835089,0.14383477009703982
43-9021,Data Entry Keyers,0.8404404722454716,0.800865404172722,0.8538005196096309,0.8759676836327773,0.6420179254910482,0.6326931129887392,0.5753899872898229,0.30944698098103934,0.44755456793124415,0.182511174242136
43-9022,Word Processors and Typists,0.7331296334283599,0.713875384661226,0.8493854311387119,0.8674493523510499,0.6604138247226355,0.6274577529342458,0.6086874290882479,0.36439379989124976,0.40133960097417454,0.12822490912517182
43-9031,Desktop Publishers,0.8145298362214896,0.8145298362214896,0.8472541554950523,0.8520148723963374,0.6180263998063394,0.6030808766283319,0.5950888982664925,0.304693680216721,0.42611269456852546,0.19536080378785595
43-9041,Insurance Claims and Policy Processing Clerks,0.6931541512042049,0.5663873041854424,0.8722711575011768,0.8802989931490938,0.6609870017370596,0.6608260550609967,0.6406583764657788,0.35754453112354856,0.42780714340080744,0.18608310285155644
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",0.2387960515194343,0.1415229723842933,0.8999029616500408,0.9202930754450698,0.6765101761338624,0.7011894955844722,0.5580067977107486,0.17965962509372263,0.13258118976697722,0.03410971609373549
43-9061,"Office Clerks, General",0.6185851993134726,0.5321596566220282,0.8887411535138948,0.8935496654287111,0.6811785677209832,0.6583483786569503,0.6168015643947367,0.36628819304223653,0.36880627024098656,0.11481416245113421
43-9071,"Office Machine Operators, Except Computer",0.5527205538240801,0.2268462692513197,0.8869883195305234,0.9232512103268178,0.6865141834517755,0.6780290564604488,0.5774379457335203,0.25219981304031003,0.3019871401080088,0.021427656792615327
43-9081,Proofreaders and Copy Markers,0.911083412710096,0.911083412710096,0.8620848795809141,0.8588252326879108,0.6474443888685306,0.6461907563957746,0.6215837479522748,0.3507733790120325,0.4912383786962606,0.24679688695079877
43-9111,Statistical Assistants,0.8387406994288195,0.868132876640238,0.8416022428278288,0.8441493776036493,0.614594375619774,0.6172891488028188,0.6291491476330355,0.34327478907516706,0.45226006078670444,0.18371709832435265
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",0.11154974104058585,0.2503464400666934,0.9088838770024199,0.9031936202416222,0.7076166625199739,0.6434250006371847,0.5375077716340841,0.2341571684274808,0.06801648064961151,0.04155032041468724
